"id","model_id","main_crop","intervention_recla","intervention_recla_detail_1","intervention_recla_detail_2","intervention_recla_detail_3","factor","factor_class","factor_sub_class","factor_context","y_metric_recla","effect_size_type","x_metric_raw","x_metric_recla","x_metric_unit","x_data_type","x_transformation","model_analysis_raw","model_method","coefficient_type","coefficient","coefficient_num","variance_metric","variance_value","variance_value_num","z_t_value","z_t_value_num","p_value","p_value_num","df_original","n_predictors","n_predictors_num","n_samples","n_samples_num","country","limitation","x_metric_unit_recla","factor_metric_unit"
"21",3,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","hh education: Secondary (grades 8-12) (=1)","hh education","1= Secondary (grades 8-12), 0= otherwise","categorical (binary)","none","linear household ﬁxed effects (FE) model","fixed_effects","coefficient value",0.00102,0.00102,"robust standard error","1.7999999999999999E-2",0.018,"nd",NA,"nd",NA,"nd",31,31,7934,7934,"Zambia",NA,"1= Secondary (grades 8-12), 0= otherwise","hh education (1= Secondary (grades 8-12), 0= otherwise)"
"21",3,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","hh education: Post-secondary (=1)","hh education","1= Post-secondary, 0= otherwise","categorical (binary)","none","linear household ﬁxed effects (FE) model","fixed_effects","coefficient value",0.0197,0.0197,"robust standard error","3.7999999999999999E-2",0.038,"nd",NA,"nd",NA,"nd",31,31,7934,7934,"Zambia",NA,"1= Post-secondary, 0= otherwise","hh education (1= Post-secondary, 0= otherwise)"
"21",4,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","hh education: Lower primary (grades 1-4) (=1)","hh education","1= Lower primary (grades 1-4), 0= otherwise","categorical (binary)","none","linear household ﬁxed effects (FE) model","fixed_effects","coefficient value",0.0397,0.0397,"robust standard error","0.03",0.03,"nd",NA,"nd",NA,"nd",31,31,14100,14100,"Zambia",NA,"1= Lower primary (grades 1-4), 0= otherwise","hh education (1= Lower primary (grades 1-4), 0= otherwise)"
"21",4,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","hh education: Upper primary (grades 5-7) (=1)","hh education","1= Upper primary (grades 5-7), 0= otherwise","categorical (binary)","none","linear household ﬁxed effects (FE) model","fixed_effects","coefficient value",0.00203,0.00203,"robust standard error","3.4000000000000002E-2",0.034,"nd",NA,"nd",NA,"nd",31,31,14100,14100,"Zambia",NA,"1= Upper primary (grades 5-7), 0= otherwise","hh education (1= Upper primary (grades 5-7), 0= otherwise)"
"21",4,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","hh education: Secondary (grades 8-12) (=1)","hh education","1= Secondary (grades 8-12), 0= otherwise","categorical (binary)","none","linear household ﬁxed effects (FE) model","fixed_effects","coefficient value",0.0234,0.0234,"robust standard error","4.1000000000000002E-2",0.041,"nd",NA,"nd",NA,"nd",31,31,14100,14100,"Zambia",NA,"1= Secondary (grades 8-12), 0= otherwise","hh education (1= Secondary (grades 8-12), 0= otherwise)"
"21",4,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","hh education: Post-secondary (=1)","hh education","1= Post-secondary, 0= otherwise","categorical (binary)","none","linear household ﬁxed effects (FE) model","fixed_effects","coefficient value",0.00113,0.00113,"robust standard error","8.2000000000000003E-2",0.082,"nd",NA,"nd",NA,"nd",31,31,14100,14100,"Zambia",NA,"1= Post-secondary, 0= otherwise","hh education (1= Post-secondary, 0= otherwise)"
"21",5,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (area under diversified farming system)","partial correlation","hh education: Lower primary (grades 1-4) (=1)","hh education","1= Lower primary (grades 1-4), 0= otherwise","categorical (binary)","none","linear household ﬁxed effects (FE) model","fixed_effects","coefficient value",-0.0126,-0.0126,"robust standard error","4.3999999999999997E-2",0.044,"nd",NA,"nd",NA,"nd",31,31,14100,14100,"Zambia",NA,"1= Lower primary (grades 1-4), 0= otherwise","hh education (1= Lower primary (grades 1-4), 0= otherwise)"
"21",5,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (area under diversified farming system)","partial correlation","hh education: Upper primary (grades 5-7) (=1)","hh education","1= Upper primary (grades 5-7), 0= otherwise","categorical (binary)","none","linear household ﬁxed effects (FE) model","fixed_effects","coefficient value",-0.0248,-0.0248,"robust standard error","5.1999999999999998E-2",0.052,"nd",NA,"nd",NA,"nd",31,31,14100,14100,"Zambia",NA,"1= Upper primary (grades 5-7), 0= otherwise","hh education (1= Upper primary (grades 5-7), 0= otherwise)"
"21",5,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (area under diversified farming system)","partial correlation","hh education: Secondary (grades 8-12) (=1)","hh education","1= Secondary (grades 8-12), 0= otherwise","categorical (binary)","none","linear household ﬁxed effects (FE) model","fixed_effects","coefficient value",-0.0452,-0.0452,"robust standard error","7.4999999999999997E-2",0.075,"nd",NA,"nd",NA,"nd",31,31,14100,14100,"Zambia",NA,"1= Secondary (grades 8-12), 0= otherwise","hh education (1= Secondary (grades 8-12), 0= otherwise)"
"21",5,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (area under diversified farming system)","partial correlation","hh education: Post-secondary (=1)","hh education","1= Post-secondary, 0= otherwise","categorical (binary)","none","linear household ﬁxed effects (FE) model","fixed_effects","coefficient value",0.126,0.126,"robust standard error","0.20499999999999999",0.205,"nd",NA,"nd",NA,"nd",31,31,14100,14100,"Zambia",NA,"1= Post-secondary, 0= otherwise","hh education (1= Post-secondary, 0= otherwise)"
"21",6,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","hh education: Lower primary (grades 1-4) (=1)","hh education","1= Lower primary (grades 1-4), 0= otherwise","categorical (binary)","none","linear household ﬁxed effects (FE) model","fixed_effects","coefficient value",0.0286,0.0286,"robust standard error","1.7000000000000001E-2",0.017,"nd",NA,"0.1",0.1,"nd",31,31,14100,14100,"Zambia",NA,"1= Lower primary (grades 1-4), 0= otherwise","hh education (1= Lower primary (grades 1-4), 0= otherwise)"
"21",6,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","hh education: Upper primary (grades 5-7) (=1)","hh education","1= Upper primary (grades 5-7), 0= otherwise","categorical (binary)","none","linear household ﬁxed effects (FE) model","fixed_effects","coefficient value",0.00997,0.00997,"robust standard error","1.7999999999999999E-2",0.018,"nd",NA,"nd",NA,"nd",31,31,14100,14100,"Zambia",NA,"1= Upper primary (grades 5-7), 0= otherwise","hh education (1= Upper primary (grades 5-7), 0= otherwise)"
"21",6,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","hh education: Secondary (grades 8-12) (=1)","hh education","1= Secondary (grades 8-12), 0= otherwise","categorical (binary)","none","linear household ﬁxed effects (FE) model","fixed_effects","coefficient value",0.0142,0.0142,"robust standard error","2.1000000000000001E-2",0.021,"nd",NA,"nd",NA,"nd",31,31,14100,14100,"Zambia",NA,"1= Secondary (grades 8-12), 0= otherwise","hh education (1= Secondary (grades 8-12), 0= otherwise)"
"21",6,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","hh education: Post-secondary (=1)","hh education","1= Post-secondary, 0= otherwise","categorical (binary)","none","linear household ﬁxed effects (FE) model","fixed_effects","coefficient value",0.025,0.025,"robust standard error","3.9E-2",0.039,"nd",NA,"nd",NA,"nd",31,31,14100,14100,"Zambia",NA,"1= Post-secondary, 0= otherwise","hh education (1= Post-secondary, 0= otherwise)"
"21",7,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","hh education: Lower primary (grades 1-4) (=1)","hh education","1= Lower primary (grades 1-4), 0= otherwise","categorical (binary)","none","correlated random effects probit model","probit","coefficient value",-0.000618,-0.000618,"robust standard error","2.7E-2",0.027,"nd",NA,"nd",NA,"nd",34,34,7934,7934,"Zambia",NA,"1= Lower primary (grades 1-4), 0= otherwise","hh education (1= Lower primary (grades 1-4), 0= otherwise)"
"21",7,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","hh education: Upper primary (grades 5-7) (=1)","hh education","1= Upper primary (grades 5-7), 0= otherwise","categorical (binary)","none","correlated random effects probit model","probit","coefficient value",-0.0329,-0.0329,"robust standard error","2.9000000000000001E-2",0.029,"nd",NA,"nd",NA,"nd",34,34,7934,7934,"Zambia",NA,"1= Upper primary (grades 5-7), 0= otherwise","hh education (1= Upper primary (grades 5-7), 0= otherwise)"
"21",7,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","hh education: Secondary (grades 8-12) (=1)","hh education","1= Secondary (grades 8-12), 0= otherwise","categorical (binary)","none","correlated random effects probit model","probit","coefficient value",0.0245,0.0245,"robust standard error","3.9E-2",0.039,"nd",NA,"nd",NA,"nd",34,34,7934,7934,"Zambia",NA,"1= Secondary (grades 8-12), 0= otherwise","hh education (1= Secondary (grades 8-12), 0= otherwise)"
"21",7,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","hh education: Post-secondary (=1)","hh education","1= Post-secondary, 0= otherwise","categorical (binary)","none","correlated random effects probit model","probit","coefficient value",0.125,0.125,"robust standard error","9.5000000000000001E-2",0.095,"nd",NA,"nd",NA,"nd",34,34,7934,7934,"Zambia",NA,"1= Post-secondary, 0= otherwise","hh education (1= Post-secondary, 0= otherwise)"
"21",8,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (area under diversified farming system)","partial correlation","hh education: Lower primary (grades 1-4) (=1)","hh education","1= Lower primary (grades 1-4), 0= otherwise","categorical (binary)","none","truncated normal regression","truncated","coefficient value",-0.111,-0.111,"robust standard error","0.26300000000000001",0.263,"nd",NA,"nd",NA,"nd",34,34,2861,2861,"Zambia",NA,"1= Lower primary (grades 1-4), 0= otherwise","hh education (1= Lower primary (grades 1-4), 0= otherwise)"
"21",8,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (area under diversified farming system)","partial correlation","hh education: Upper primary (grades 5-7) (=1)","hh education","1= Upper primary (grades 5-7), 0= otherwise","categorical (binary)","none","truncated normal regression","truncated","coefficient value",0.0507,0.0507,"robust standard error","0.28399999999999997",0.284,"nd",NA,"nd",NA,"nd",34,34,2861,2861,"Zambia",NA,"1= Upper primary (grades 5-7), 0= otherwise","hh education (1= Upper primary (grades 5-7), 0= otherwise)"
"21",8,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (area under diversified farming system)","partial correlation","hh education: Secondary (grades 8-12) (=1)","hh education","1= Secondary (grades 8-12), 0= otherwise","categorical (binary)","none","truncated normal regression","truncated","coefficient value",-0.16,-0.16,"robust standard error","0.34",0.34,"nd",NA,"nd",NA,"nd",34,34,2861,2861,"Zambia",NA,"1= Secondary (grades 8-12), 0= otherwise","hh education (1= Secondary (grades 8-12), 0= otherwise)"
"21",8,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (area under diversified farming system)","partial correlation","hh education: Post-secondary (=1)","hh education","1= Post-secondary, 0= otherwise","categorical (binary)","none","truncated normal regression","truncated","coefficient value",-0.634,-0.634,"robust standard error","0.65300000000000002",0.653,"nd",NA,"nd",NA,"nd",34,34,2861,2861,"Zambia",NA,"1= Post-secondary, 0= otherwise","hh education (1= Post-secondary, 0= otherwise)"
"21",9,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","hh education: Lower primary (grades 1-4) (=1)","hh education","1= Lower primary (grades 1-4), 0= otherwise","categorical (binary)","none","fractional response probit","probit","coefficient value",-0.00327,-0.00327,"robust standard error","1.2999999999999999E-2",0.013,"nd",NA,"nd",NA,"nd",34,34,7934,7934,"Zambia",NA,"1= Lower primary (grades 1-4), 0= otherwise","hh education (1= Lower primary (grades 1-4), 0= otherwise)"
"21",9,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","hh education: Upper primary (grades 5-7) (=1)","hh education","1= Upper primary (grades 5-7), 0= otherwise","categorical (binary)","none","fractional response probit","probit","coefficient value",-0.0137,-0.0137,"robust standard error","1.4E-2",0.014,"nd",NA,"nd",NA,"nd",34,34,7934,7934,"Zambia",NA,"1= Upper primary (grades 5-7), 0= otherwise","hh education (1= Upper primary (grades 5-7), 0= otherwise)"
"21",9,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","hh education: Secondary (grades 8-12) (=1)","hh education","1= Secondary (grades 8-12), 0= otherwise","categorical (binary)","none","fractional response probit","probit","coefficient value",0.00455,0.00455,"robust standard error","1.7999999999999999E-2",0.018,"nd",NA,"nd",NA,"nd",34,34,7934,7934,"Zambia",NA,"1= Secondary (grades 8-12), 0= otherwise","hh education (1= Secondary (grades 8-12), 0= otherwise)"
"21",9,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","hh education: Post-secondary (=1)","hh education","1= Post-secondary, 0= otherwise","categorical (binary)","none","fractional response probit","probit","coefficient value",0.0357,0.0357,"robust standard error","4.5999999999999999E-2",0.046,"nd",NA,"nd",NA,"nd",34,34,7934,7934,"Zambia",NA,"1= Post-secondary, 0= otherwise","hh education (1= Post-secondary, 0= otherwise)"
"21",10,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","hh education: Lower primary (grades 1-4) (=1)","hh education","1= Lower primary (grades 1-4), 0= otherwise","categorical (binary)","none","correlated random effects probit model","probit","coefficient value",0.0368,0.0368,"robust standard error","0.03",0.03,"nd",NA,"nd",NA,"nd",30,30,14100,14100,"Zambia",NA,"1= Lower primary (grades 1-4), 0= otherwise","hh education (1= Lower primary (grades 1-4), 0= otherwise)"
"21",10,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","hh education: Upper primary (grades 5-7) (=1)","hh education","1= Upper primary (grades 5-7), 0= otherwise","categorical (binary)","none","correlated random effects probit model","probit","coefficient value",0.00198,0.00198,"robust standard error","3.3000000000000002E-2",0.033,"nd",NA,"nd",NA,"nd",30,30,14100,14100,"Zambia",NA,"1= Upper primary (grades 5-7), 0= otherwise","hh education (1= Upper primary (grades 5-7), 0= otherwise)"
"21",10,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","hh education: Secondary (grades 8-12) (=1)","hh education","1= Secondary (grades 8-12), 0= otherwise","categorical (binary)","none","correlated random effects probit model","probit","coefficient value",0.0165,0.0165,"robust standard error","0.04",0.04,"nd",NA,"nd",NA,"nd",30,30,14100,14100,"Zambia",NA,"1= Secondary (grades 8-12), 0= otherwise","hh education (1= Secondary (grades 8-12), 0= otherwise)"
"21",10,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","hh education: Post-secondary (=1)","hh education","1= Post-secondary, 0= otherwise","categorical (binary)","none","correlated random effects probit model","probit","coefficient value",-0.0154,-0.0154,"robust standard error","8.7999999999999995E-2",0.088,"nd",NA,"nd",NA,"nd",30,30,14100,14100,"Zambia",NA,"1= Post-secondary, 0= otherwise","hh education (1= Post-secondary, 0= otherwise)"
"21",11,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (area under diversified farming system)","partial correlation","hh education: Lower primary (grades 1-4) (=1)","hh education","1= Lower primary (grades 1-4), 0= otherwise","categorical (binary)","none","truncated normal regression","truncated","coefficient value",-0.255,-0.255,"robust standard error","0.35399999999999998",0.354,"nd",NA,"nd",NA,"nd",30,30,4858,4858,"Zambia",NA,"1= Lower primary (grades 1-4), 0= otherwise","hh education (1= Lower primary (grades 1-4), 0= otherwise)"
"21",11,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (area under diversified farming system)","partial correlation","hh education: Upper primary (grades 5-7) (=1)","hh education","1= Upper primary (grades 5-7), 0= otherwise","categorical (binary)","none","truncated normal regression","truncated","coefficient value",-0.246,-0.246,"robust standard error","0.40200000000000002",0.402,"nd",NA,"nd",NA,"nd",30,30,4858,4858,"Zambia",NA,"1= Upper primary (grades 5-7), 0= otherwise","hh education (1= Upper primary (grades 5-7), 0= otherwise)"
"21",11,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (area under diversified farming system)","partial correlation","hh education: Secondary (grades 8-12) (=1)","hh education","1= Secondary (grades 8-12), 0= otherwise","categorical (binary)","none","truncated normal regression","truncated","coefficient value",-0.108,-0.108,"robust standard error","0.52500000000000002",0.525,"nd",NA,"nd",NA,"nd",30,30,4858,4858,"Zambia",NA,"1= Secondary (grades 8-12), 0= otherwise","hh education (1= Secondary (grades 8-12), 0= otherwise)"
"21",11,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (area under diversified farming system)","partial correlation","hh education: Post-secondary (=1)","hh education","1= Post-secondary, 0= otherwise","categorical (binary)","none","truncated normal regression","truncated","coefficient value",1.76,1.76,"robust standard error","1.1160000000000001",1.116,"nd",NA,"nd",NA,"nd",30,30,4858,4858,"Zambia",NA,"1= Post-secondary, 0= otherwise","hh education (1= Post-secondary, 0= otherwise)"
"21",12,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","hh education: Lower primary (grades 1-4) (=1)","hh education","1= Lower primary (grades 1-4), 0= otherwise","categorical (binary)","none","fractional response probit","probit","coefficient value",0.0275,0.0275,"robust standard error","1.7000000000000001E-2",0.017,"nd",NA,"nd",NA,"nd",30,30,14100,14100,"Zambia",NA,"1= Lower primary (grades 1-4), 0= otherwise","hh education (1= Lower primary (grades 1-4), 0= otherwise)"
"21",12,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","hh education: Upper primary (grades 5-7) (=1)","hh education","1= Upper primary (grades 5-7), 0= otherwise","categorical (binary)","none","fractional response probit","probit","coefficient value",0.01,0.01,"robust standard error","1.7000000000000001E-2",0.017,"nd",NA,"nd",NA,"nd",30,30,14100,14100,"Zambia",NA,"1= Upper primary (grades 5-7), 0= otherwise","hh education (1= Upper primary (grades 5-7), 0= otherwise)"
"21",12,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","hh education: Secondary (grades 8-12) (=1)","hh education","1= Secondary (grades 8-12), 0= otherwise","categorical (binary)","none","fractional response probit","probit","coefficient value",0.0163,0.0163,"robust standard error","2.1000000000000001E-2",0.021,"nd",NA,"nd",NA,"nd",30,30,14100,14100,"Zambia",NA,"1= Secondary (grades 8-12), 0= otherwise","hh education (1= Secondary (grades 8-12), 0= otherwise)"
"21",12,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh education","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","hh education: Post-secondary (=1)","hh education","1= Post-secondary, 0= otherwise","categorical (binary)","none","fractional response probit","probit","coefficient value",0.0392,0.0392,"robust standard error","5.0999999999999997E-2",0.051,"nd",NA,"nd",NA,"nd",30,30,14100,14100,"Zambia",NA,"1= Post-secondary, 0= otherwise","hh education (1= Post-secondary, 0= otherwise)"
"35",1,"Cereals","agroforestry","woodlot","exotic tree species",NA,"hh education","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Years of schooling (education)","hh education","years","continuous","none","Multinomial Logit (MNL) model","logit","coefficient value",0.159,0.159,"p value","0.247",0.247,"nd",NA,"0.247",0.247,"nd",16,16,210,210,"Nepal","Eucalyptus camaldulensis, Gmelia arborea, Tectona grandis, Melia azedarach and Anthocephalus chinensis","years","hh education (years)"
