"id","model_id","main_crop","intervention_recla","intervention_recla_detail_1","intervention_recla_detail_2","intervention_recla_detail_3","y_metric_recla","effect_size_type","x_metric_raw","x_metric_recla","x_metric_unit","x_data_type","x_transformation","model_analysis_raw","model_method","coefficient_type","coefficient","coefficient_num","variance_metric","variance_value","variance_value_num","z_t_value","z_t_value_num","p_value","p_value_num","df_original","n_predictors","n_predictors_num","n_samples","n_samples_num","country","limitation","x_metric_unit_recla","factor","factor_metric_unit"
"270",1,"Maize","intercropping","annual crops","n fixing",NA,"diversity adoption (1=yes, 0=no)","partial correlation","Ln (major farm equipment and household furniture)","h asset","KES (Kenian money)","continuous","ln","Multivariate probit model","probit","coefficient value",-0.083,-0.083,"robust standard error","3.7999999999999999E-2",0.038,"nd",NA,"0.05",0.05,"nd",30,30,2687,2687,"Kenya","na","country currency","h asset","h asset (country currency)"
"270",2,"Maize","crop rotation","rotation of annual crops","n fixing",NA,"diversity adoption (1=yes, 0=no)","partial correlation","Ln (major farm equipment and household furniture)","h asset","KES (Kenian money)","continuous","ln","Multivariate probit model","probit","coefficient value",0,0,"robust standard error","3.6999999999999998E-2",0.037,"nd",NA,"nd",NA,"nd",30,30,2687,2687,"Kenya","na","country currency","h asset","h asset (country currency)"
"290",1,"Potato, wheat","agroforestry","alley cropping","exotic trees species",NA,"diversity adoption (1=yes, 0=no)","partial correlation","Household asset owned","h asset","In ETB (ETB, The Ethiopian Birr, the national currency of the Federal Democratic Republic of Ethiopia)","continuous","none","Probit double-hurdle model","probit","coefficient value",3.74e-06,3.74e-06,"robust standard error","1.75E-6",1.75e-06,"nd",NA,"0.05",0.05,"nd",24,24,313,313,"Ethiopia",NA,"country currency","h asset","h asset (country currency)"
"290",2,"Potato, wheat","agroforestry","alley cropping","exotic trees species",NA,"diversity adoption (1=yes, 0=no)","partial correlation","Household asset owned","h asset","In ETB (ETB, The Ethiopian Birr, the national currency of the Federal Democratic Republic of Ethiopia)","continuous","none","Truncated double-hurdle model","truncated","coefficient value",-1.37e-07,-1.37e-07,"robust standard error","4.89E-7",4.89e-07,"nd",NA,"nd",NA,"nd",24,24,313,313,"Ethiopia",NA,"country currency","h asset","h asset (country currency)"
"337",1,"Maize","crop rotation","rotation of annual crops","undefined",NA,"diversity adoption (1=yes, 0=no)","partial correlation","hh Asset index","h asset","hh Asset index","continuous","none","logit regressions","logit","coefficient value",-0.148,-0.148,"standard error","4.4999999999999998E-2",0.045,"nd",NA,"0.01",0.01,"nd",13,13,3155,3155,"Ethiopia, Ghana, Kenya, Malawi,  Mozambique, Nigeria, Tanzania, Uganda,  Zambia","na","index","h asset","h asset (index)"
"384",1,"Maize","intercropping","annual crops","n fixing",NA,"intensity (the quantity of intercropped legume seeds with maize kg/ha)","partial correlation","Log of value of assets (KSh)","h asset","KSh","continuous","log10","principal component analysis (PCA): household fixed-effects model","fixed_effects","coefficient value",-0.0774,-0.0774,"robust standard error","0.111",0.111,"nd",NA,"nd",NA,"nd",8,8,1750,1750,"Kenya","na","country currency","h asset","h asset (country currency)"
"391",1,"nd","integrated crop-livestock",NA,NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","value of farm asset","h asset","USS 1 = GHC 3.924 (Ghanian currency)","continuous","none","Cragg two-step regression model -Step 1 Probit","probit","coefficient value",-0.066,-0.0168195718654434,"standard error","5.7000000000000002E-2",0.014525993883792,"nd",NA,"nd",NA,"nd",17,17,608,608,"Ghana","nd","country currency","h asset","h asset (country currency)"
"391",2,"nd","integrated crop-livestock",NA,NA,NA,"herfindahl index","partial correlation","value of farm asset","h asset","USS 1 = GHC 3.924 (Ghanian currency)","continuous","none","Cragg two-step regression model -Step 2 truncated regression model","truncated","coefficient value",-0.0039,-0.00099388379204893,"standard error","3.2000000000000002E-3",0.000815494393476045,"nd",NA,"nd",NA,"nd",17,17,593,593,"Ghana","nd","country currency","h asset","h asset (country currency)"
"443",1,"Cereals","crop rotation and intercropping","unespecified",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","asset quintile2","h asset","1= if farmer is in asset quintile 2 (); 0 otherwise","categorical (binary)","none","probit regression model","probit","coefficient value",0.642,0.642,"standard error","0.20899999999999999",0.209,"nd",NA,"0.01",0.01,"nd",25,25,538,538,"Zimbabwe","na","1= if farmer is in asset quintile 2 (); 0 otherwise","h asset","h asset (1= if farmer is in asset quintile 2 (); 0 otherwise)"
"443",1,"Cereals","crop rotation and intercropping","unespecified",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","asset quintile3","h asset","1= if farmer is in asset quintile 3 (); 0 otherwise","categorical (binary)","none","probit regression model","probit","coefficient value",0.326,0.326,"standard error","0.21",0.21,"nd",NA,"nd",NA,"nd",25,25,538,538,"Zimbabwe","na","1= if farmer is in asset quintile 3 (); 0 otherwise","h asset","h asset (1= if farmer is in asset quintile 3 (); 0 otherwise)"
"443",1,"Cereals","crop rotation and intercropping","unespecified",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","asset quintile4","h asset","1= if farmer is in asset quintile 4 (); 0 otherwise","categorical (binary)","none","probit regression model","probit","coefficient value",0.529,0.529,"standard error","0.22500000000000001",0.225,"nd",NA,"0.05",0.05,"nd",25,25,538,538,"Zimbabwe","na","1= if farmer is in asset quintile 4 (); 0 otherwise","h asset","h asset (1= if farmer is in asset quintile 4 (); 0 otherwise)"
"443",1,"Cereals","crop rotation and intercropping","unespecified",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","asset quintile5","h asset","1= if farmer is in asset quintile 5 (richest); 0 otherwise","categorical (binary)","none","probit regression model","probit","coefficient value",0.589,0.589,"standard error","0.24099999999999999",0.241,"nd",NA,"0.05",0.05,"nd",25,25,538,538,"Zimbabwe","na","1= if farmer is in asset quintile 5 (richest); 0 otherwise","h asset","h asset (1= if farmer is in asset quintile 5 (richest); 0 otherwise)"
"473",1,"Maize","intercropping","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","ln Total asset value of major farm equipment and household furniture ('000 TSh)","h asset","TSh","continuous","ln","multivariate probit mode","probit","coefficient value",-0.008,-0.008,"standard error","3.2000000000000001E-2",0.032,"nd",NA,"nd",NA,"nd",32,32,1539,1539,"Tanzania",NA,"country currency","h asset","h asset (country currency)"
"473",2,"Maize","crop rotation","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","ln Total asset value of major farm equipment and household furniture ('000 TSh)","h asset","TSh","continuous","ln","multivariate probit mode","probit","coefficient value",-0.068,-0.068,"standard error","3.9E-2",0.039,"nd",NA,"0.1",0.1,"nd",32,32,1539,1539,"Tanzania",NA,"country currency","h asset","h asset (country currency)"
"476",1,"Maize","crop rotation","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Total value of assets, Birr","h asset","Birr (1 Birr = 0.059 USD at the time of survey)","continuous","none","multivariate probit mode","probit","coefficient value",0.003,0.000177,"standard error","0.82",0.04838,"nd",NA,"nd",NA,"nd",30,30,1616,1616,"Ethiopia",NA,"country currency","h asset","h asset (country currency)"
"500",1,"Soybean","crop rotation","rotation of annual crops","undefined",NA,"diversity adoption (1=yes, 0=no)","partial correlation","ASSET","h asset","Nigeria naira","continuous","ln","tobit model","tobit","coefficient value",0.039,0.039,"t value","0.63700000000000001",0.637,"0.63700000000000001",0.637,"nd",NA,"nd",11,11,400,400,"Nigeria",NA,"country currency","h asset","h asset (country currency)"
"510",1,"Rice","crop rotation","rotation of annual crops","undefined",NA,"diversity adoption (1=yes, 0=no)","partial correlation","Farm asset","h asset","thousand taka","continuous","none","bivariate probit model","probit","coefficient value",0.009,0.009,"t ratio","6.58",6.58,"6.58",6.58,"0.01",0.01,"nd",12,12,406,406,"Bangladesh",NA,"country currency","h asset","h asset (country currency)"
"607",1,"Maize","crop rotation","unespecified",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Value of farm tools (Ushs)","h asset","Ushs","continuous","none","Logit regressions model","logit","coefficient value",0.034,0.034,"p value","0.1",0.1,"nd",NA,"0.1",0.1,"nd",36,36,692,692,"Uganda",NA,"country currency","h asset","h asset (country currency)"
"624",1,"Maize","intercropping or crop rotation","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Asset val.","h asset","USD","continuous","none","multivariate probit model","probit","coefficient value",0.149,0.149,"p value","0.05",0.05,"nd",NA,"0.05",0.05,"nd",27,27,1500,1500,"Kenya",NA,"country currency","h asset","h asset (country currency)"
"624",2,"Maize","intercropping or crop rotation","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Asset val.","h asset","USD","continuous","none","multivariate probit model","probit","coefficient value",-0.004,-0.004,"p value","nd",NA,"nd",NA,"nd",NA,"nd",28,28,29373,29373,"Malawi",NA,"country currency","h asset","h asset (country currency)"
"624",3,"Maize","intercropping or crop rotation","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Asset val.","h asset","USD","continuous","none","multivariate probit model","probit","coefficient value",-0.037,-0.037,"p value","nd",NA,"nd",NA,"nd",NA,"nd",27,27,3861,3861,"Ethiopia",NA,"country currency","h asset","h asset (country currency)"
"624",4,"Maize","intercropping or crop rotation","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Asset val.","h asset","USD","continuous","none","multivariate probit model","probit","coefficient value",-0.021,-0.021,"p value","nd",NA,"nd",NA,"nd",NA,"nd",27,27,1539,1539,"Tanzania",NA,"country currency","h asset","h asset (country currency)"
"631",1,"nd","land with temporary fallow","natural fallow",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Tractor","h asset","1= household has tractor, 0= otherwise","categorical (binary)","none","multivariate probit (MVP) modeling","probit","coefficient value",0.987,0.987,"standard error","0.42099999999999999",0.421,"nd",NA,"0.05",0.05,"nd",32,32,440,440,"Burkina Faso",NA,"1= household has tractor, 0= otherwise","h asset","h asset (1= household has tractor, 0= otherwise)"
"631",1,"nd","land with temporary fallow","natural fallow",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Animal traction","h asset","1= household has cart or pough, 0= otherwise","categorical (binary)","none","multivariate probit (MVP) modeling","probit","coefficient value",0.427,0.427,"standard error","0.22700000000000001",0.227,"nd",NA,"0.1",0.1,"nd",32,32,440,440,"Burkina Faso",NA,"1= household has cart or pough, 0= otherwise","h asset","h asset (1= household has cart or pough, 0= otherwise)"
"631",2,"nd","agroforestry",NA,NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Tractor","h asset","1= household has tractor, 0= otherwise","categorical (binary)","none","multivariate probit (MVP) modeling","probit","coefficient value",-0.977,-0.977,"standard error","0.44500000000000001",0.445,"nd",NA,"0.05",0.05,"nd",32,32,440,440,"Burkina Faso",NA,"1= household has tractor, 0= otherwise","h asset","h asset (1= household has tractor, 0= otherwise)"
"631",2,"nd","agroforestry",NA,NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Animal traction","h asset","1= household has cart or pough, 0= otherwise","categorical (binary)","none","multivariate probit (MVP) modeling","probit","coefficient value",-0.177,-0.177,"standard error","0.19500000000000001",0.195,"nd",NA,"nd",NA,"nd",32,32,440,440,"Burkina Faso",NA,"1= household has cart or pough, 0= otherwise","h asset","h asset (1= household has cart or pough, 0= otherwise)"
"709",1,"nd","agroforestry","boundary planting","living fences or hedgerows",NA,"diversity adoption (1=yes, 0=no)","partial correlation","sqrtNumber of different types of farm tools owned","h asset","number of tools","continuous","sqrt","Probit model","probit","marginal effect",0.176,0.176,"robust standard error","7.3999999999999996E-2",0.074,"na",NA,"0.05",0.05,"nd",16,16,240,240,"Uganda",NA,"number of tools","h asset","h asset (number of tools)"
"709",2,"nd","soil bund with contour cultivation","perennial grass",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","sqrtNumber of different types of farm tools owned","h asset","number of tools","continuous","sqrt","Probit model","probit","marginal effect",0.418,0.418,"robust standard error","9.9000000000000005E-2",0.099,"na",NA,"0.01",0.01,"nd",16,16,240,240,"Uganda",NA,"number of tools","h asset","h asset (number of tools)"
"737",1,"Jatropha","agroforestry","exotic trees",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Asset index","h asset","index","continuous","none","logistic multilevel models","logit","coefficient value",0.1,0.1,"standard error","0.5",0.5,"nd",NA,"nd",NA,"nd",37,37,2312,2312,"Mali",NA,"index","h asset","h asset (index)"
"737",1,"Jatropha","agroforestry","exotic trees",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Total tools","h asset","Number of different farming tools farmer has","continuous","none","logistic multilevel models","logit","coefficient value",0.09,0.09,"standard error","0.53",0.53,"nd",NA,"nd",NA,"nd",37,37,2312,2312,"Mali",NA,"number of tools","h asset","h asset (number of tools)"
"737",2,"Jatropha","agroforestry","exotic trees",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Asset index","h asset","index","continuous","none","logistic multilevel models","logit","coefficient value",-0.02,-0.02,"standard error","-0.45",-0.45,"nd",NA,"nd",NA,"nd",37,37,2312,2312,"Mali",NA,"index","h asset","h asset (index)"
"737",2,"Jatropha","agroforestry","exotic trees",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Total tools","h asset","Number of different farming tools farmer has","continuous","none","logistic multilevel models","logit","coefficient value",0.41,0.41,"standard error","-0.68",-0.68,"nd",NA,"nd",NA,"nd",37,37,2312,2312,"Mali",NA,"number of tools","h asset","h asset (number of tools)"
"754",1,"Maize","intercropping or crop rotation","n fixing",NA,NA,"diversity adoption (1= no, 2= yes)","partial correlation","Asset value (10-3)","h asset","USD (10-3)","continuous","none","multinomial logit model","logit","coefficient value",0.158,0.000158,"standard error","0.10299999999999999",0.000103,"nd",NA,"nd",NA,"nd",27,27,2937,2937,"Malawi",NA,"country currency","h asset","h asset (country currency)"
"754",2,"Maize","intercropping or crop rotation","n fixing",NA,NA,"diversity adoption (1= no, 2= yes)","partial correlation","Asset value (10-3)","h asset","USD (10-3)","continuous","none","multinomial logit model","logit","coefficient value",0.221,0.000221,"standard error","0.112",0.000112,"nd",NA,"0.05",0.05,"nd",27,27,2937,2937,"Malawi",NA,"country currency","h asset","h asset (country currency)"
"792",3,"Maize","intercropping","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Log of nonoxen asset per capita","h asset","Tsh (1US$ = 1,255 Tsh)","continuous","log10","seemingly unrelated probit model","probit","coefficient value",-0.08,-6.37450199203187e-05,"standard error","0.12",9.56175298804781e-05,"nd",NA,"nd",NA,"nd",22,22,613,613,"Tanzania",NA,"country currency","h asset","h asset (country currency)"
"792",4,"Pigeonpea","intercropping","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Log of nonoxen asset per capita","h asset","Tsh (1US$ = 1,255 Tsh)","continuous","log10","seemingly unrelated probit model","probit","coefficient value",-0.17,-0.000135458167330677,"standard error","0.09",7.17131474103586e-05,"nd",NA,"0.1",0.1,"nd",23,23,613,613,"Tanzania",NA,"country currency","h asset","h asset (country currency)"
"792",1,"Maize","intercropping","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Log of nonoxen asset per capita","h asset","Tsh (1US$ = 1,255 Tsh)","continuous","log10","recursive bivariate probit","probit","coefficient value",-0.04,-3.18725099601594e-05,"standard error","0.14000000000000001",0.000111553784860558,"nd",NA,"nd",NA,"nd",22,22,613,613,"Tanzania",NA,"country currency","h asset","h asset (country currency)"
"792",2,"Pigeonpea","intercropping","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Log of nonoxen asset per capita","h asset","Tsh (1US$ = 1,255 Tsh)","continuous","log10","recursive bivariate probit","probit","coefficient value",-0.12,-9.56175298804781e-05,"standard error","0.09",7.17131474103586e-05,"nd",NA,"nd",NA,"nd",23,23,613,613,"Tanzania",NA,"country currency","h asset","h asset (country currency)"
"815",3,"nd","agroforestry","unespecified",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","Farm assets","h asset","scale (1 to 23)","continuous","none","Multiple regression analysis with logistic modeling","logit","coefficient value",0.12,0.12,"p value","0.06",0.06,"nd",NA,"0.06",0.06,"nd",15,15,421,421,"India",NA,"scale (1 to 23)","h asset","h asset (scale (1 to 23))"
"940",1,"Rubber","agroforestry","alley cropping","intercroped",NA,"diversity adoption (1=yes, 0=no)","partial correlation","Hwealth","h asset","Per capita value of household assets (1000 Yuan)","continuous","none","multinomial logit model","logit","coefficient value",0.003,0.003,"standard error","1E-3",0.001,"nd",NA,"0.01",0.01,"nd",15,15,612,612,"China",NA,"country currency","h asset","h asset (country currency)"
"940",2,"Rubber","agroforestry","alley cropping","intercroped",NA,"intensity (area under diversified farming system)","partial correlation","Hwealth","h asset","Per capita value of household assets (1000 Yuan)","continuous","none","Tobit regression model","tobit","coefficient value",0.001,0.001,"standard error","2.9999999999999997E-4",3e-04,"nd",NA,"0.05",0.05,"nd",15,15,612,612,"China",NA,"country currency","h asset","h asset (country currency)"
"941",1,"Rice, wheat","crop rotation and intercropping","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","asset index","h asset","Household asset index","continuous","none","Multivariate probit model","probit","coefficient value",0.343,0.343,"standard error","0.13300000000000001",0.133,"nd",NA,"0.01",0.01,"nd",28,28,1926,1926,"India",NA,"index","h asset","h asset (index)"
