"id","model_id","main_crop","intervention_recla","intervention_recla_detail_1","intervention_recla_detail_2","intervention_recla_detail_3","factor","factor_class","factor_sub_class","factor_context","y_metric_recla","effect_size_type","x_metric_raw","x_metric_recla","x_metric_unit","x_data_type","x_transformation","model_analysis_raw","model_method","coefficient_type","coefficient","coefficient_num","variance_metric","variance_value","variance_value_num","z_t_value","z_t_value_num","p_value","p_value_num","df_original","n_predictors","n_predictors_num","n_samples","n_samples_num","country","limitation","x_metric_unit_recla","factor_metric_unit"
"21",11,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh gender","social","socio-demographic","farmer","intensity (area under diversified farming system)","partial correlation","Female-headed HH (=1)","hh gender","1= female, 0= male","categorical (binary)","none","truncated normal regression","truncated","coefficient value",0.869,-0.869,"robust standard error","0.65500000000000003",0.655,"nd",NA,"nd",NA,"nd",30,30,4858,4858,"Zambia",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"21",12,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,"hh gender","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","Female-headed HH (=1)","hh gender","1= female, 0= male","categorical (binary)","none","fractional response probit","probit","coefficient value",0.00672,-0.00672,"robust standard error","2.1999999999999999E-2",0.022,"nd",NA,"nd",NA,"nd",30,30,14100,14100,"Zambia",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"35",1,"Cereals","agroforestry","woodlot","exotic tree species",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Sex of household head","hh gender","1= male, 0= female","categorical (binary)","none","Multinomial Logit (MNL) model","logit","coefficient value",0.28,0.28,"p value","4.3999999999999997E-2",0.044,"nd",NA,"4.3999999999999997E-2",0.044,"nd",16,16,210,210,"Nepal","Eucalyptus camaldulensis, Gmelia arborea, Tectona grandis, Melia azedarach and Anthocephalus chinensis","1= male, 0= female","hh gender (1= male, 0= female)"
"35",2,"Cereals","agroforestry","alley cropping","exotic tree species","mixied","hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Sex of household head","hh gender","1= male, 0= female","categorical (binary)","none","Multinomial Logit (MNL) model","logit","coefficient value",0.202,0.202,"p value","0.71399999999999997",0.714,"nd",NA,"0.71399999999999997",0.714,"nd",16,16,222,222,"Nepal",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"44",1,"nd","agroforestry","alley cropping","unespecified","n fixing","hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","SEX (gender of plot owner)","hh gender","1= male, 0= female","categorical (binary)","none","Logit model","logit","coefficient value",1.0832,1.0832,"standard error","0.61219999999999997",0.6122,"1.77",1.77,"0.05",0.05,"nd",14,14,156,156,"Cameroon","nd","1= male, 0= female","hh gender (1= male, 0= female)"
"45",1,"nd","agroforestry","alley cropping","unespecified","n fixing","hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","SEX (1 = male; 0 = female)","hh gender","1= male, 0= female","categorical (binary)","none","Logit model by a maximum likelihood method","logit","coefficient value",1.2501,1.2501,"standard error","0.74819999999999998",0.7482,"nd",NA,"9.4799999999999995E-2",0.0948,"nd",20,20,223,223,"Nigeria","nd","1= male, 0= female","hh gender (1= male, 0= female)"
"45",2,"nd","agroforestry and fallow","alley cropping with fallow periods","unespecified","n fixing","hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","SEX (1 = male; 0 = female)","hh gender","1= male, 0= female","categorical (binary)","none","Logit model by a maximum likelihood method","logit","coefficient value",-0.2941,-0.2941,"standard error","1.5566",1.5566,"nd",NA,"0.85009999999999997",0.8501,"nd",12,12,223,223,"Nigeria","nd","1= male, 0= female","hh gender (1= male, 0= female)"
"49",1,"Cocoa","agroforestry","parklands","scattered trees",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender of farmer","hh gender","1= male, 0= female","categorical (binary)","none","binomial logistic regression","logit","coefficient value",-0.315,-0.315,"standard error","0.86599999999999999",0.866,"nd",NA,"nd",NA,"nd",15,15,80,80,"Ghana","nd","1= male, 0= female","hh gender (1= male, 0= female)"
"49",2,"Cocoa","agroforestry","parklands","scattered trees",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender of farmer","hh gender","1= male, 0= female","categorical (binary)","none","probit estimation","probit","coefficient value",-0.285,-0.285,"standard error","0.496",0.496,"nd",NA,"nd",NA,"nd",15,15,80,80,"Ghana","nd","1= male, 0= female","hh gender (1= male, 0= female)"
"78",1,"Mixed","agroforestry and fallow","agroforestry and fallow period","natural fallow",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender of HH head","hh gender","1= male, 0= female","categorical (binary)","none","Logistic model regression","logit","coefficient value",-1.727,-1.727,"standard error","1.411",1.411,"nd",NA,"0.221",0.221,"nd",18,18,144,144,"Tanzania","Grevillea robusta, Allanblackia nuts","1= male, 0= female","hh gender (1= male, 0= female)"
"89",1,"nd","agroforestry","alley cropping","unespecified","unespecified","hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender (GEN)","hh gender","1= male, 0= female","categorical (binary)","none","Logistic regression model","logit","coefficient value",1.1,1.1,"standard error","0.52300000000000002",0.523,"1.6519999999999999",1.652,"0.05",0.05,"nd",14,14,160,160,"Sierra Leone","nd","1= male, 0= female","hh gender (1= male, 0= female)"
"93",1,"Maize","intercropping","annual crops",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Male head of household","hh gender","1= male, 0= female","categorical (binary)","none","Logistic regression model","logit","coefficient value",-0.823,-0.823,"standard error","0.39",0.39,"nd",NA,"0.05",0.05,"nd",9,9,320,320,"Kenya","na","1= male, 0= female","hh gender (1= male, 0= female)"
"104",1,"nd","agroforestry","unspecified",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender (male = 1, else","hh gender","1= male, 0= female","categorical (binary)","none","Multinomial logit (MNL) model","logit","coefficient value",-3.597,-3.597,"standard error","2.4E-2",0.024,"nd",NA,"0.01",0.01,"nd",11,11,120,120,"Nigeria","nd","1= male, 0= female","hh gender (1= male, 0= female)"
"104",2,"nd","crop rotation","cover crops","maintain soil moisture",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender (male = 1, else","hh gender","1= male, 0= female","categorical (binary)","none","Multinomial logit (MNL) model","logit","coefficient value",8.829,8.829,"standard error","1",1,"nd",NA,"0.1",0.1,"nd",11,11,120,120,"Nigeria","na","1= male, 0= female","hh gender (1= male, 0= female)"
"141",1,"nd","agroforestry","homegarden",NA,NA,"hh gender","social","socio-demographic","farmer","abundance","partial correlation","hh Sex","hh gender","1= female, 0= male","categorical (binary)","none","OLS regression model","OLS","coefficient value",15.738,-15.738,"standard error","9.5280000000000005",9.528,"1.65",1.65,"0.1",0.1,"na",10,10,267,267,"Nepal","nd","1= male, 0= female","hh gender (1= male, 0= female)"
"190",1,"nd","crop rotation","rotation of annual crops","undefined",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender (=1 if male)","hh gender","1= male, 0= female","categorical (binary)","none","random-effects probit model with Mundlak approach;","probit","coefficient value",-0.012,-0.012,"standard error","1.6E-2",0.016,"nd",NA,"nd",NA,"nd",24,24,28593,28593,"Vietnam",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"190",2,"nd","intercropping","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender (=1 if male)","hh gender","1= male, 0= female","categorical (binary)","none","random-effects probit model with Mundlak approach;","probit","coefficient value",0.007,0.007,"standard error","5.0000000000000001E-3",0.005,"nd",NA,"nd",NA,"nd",24,24,29323,29323,"Vietnam",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"190",3,"nd","land with temporary fallow","natural fallow",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender (=1 if male)","hh gender","1= male, 0= female","categorical (binary)","none","random-effects probit model with Mundlak approach;","probit","coefficient value",0,0,"standard error","0.01",0.01,"nd",NA,"nd",NA,"nd",23,23,27233,27233,"Vietnam",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"190",4,"nd","crop rotation","rotation of annual crops","undefined",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender (=1 if male)","hh gender","1= male, 0= female","categorical (binary)","none","fixed-effects linear probability model","Linear probability model","coefficient value",-0.054,-0.054,"standard error","3.7999999999999999E-2",0.038,"nd",NA,"nd",NA,"nd",23,23,28593,28593,"Vietnam",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"190",5,"nd","intercropping","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender (=1 if male)","hh gender","1= male, 0= female","categorical (binary)","none","fixed-effects linear probability model","Linear probability model","coefficient value",0.049,0.049,"standard error","2.1000000000000001E-2",0.021,"nd",NA,"0.05",0.05,"nd",23,23,29323,29323,"Vietnam",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"190",6,"nd","land with temporary fallow","natural fallow",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender (=1 if male)","hh gender","1= male, 0= female","categorical (binary)","none","fixed-effects linear probability model","Linear probability model","coefficient value",-0.011,-0.011,"standard error","6.6000000000000003E-2",0.066,"nd",NA,"nd",NA,"nd",23,23,27233,27233,"Vietnam",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"193",1,"nd","crop rotation","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender of farmer","hh gender","1= female, 0= male","categorical (binary)","none","extended binary probit model","probit","coefficient value",0.227,-0.227,"standard error","0.27800000000000002",0.278,"nd",NA,"nd",NA,"nd",27,27,234,234,"Moldova","na","1= male, 0= female","hh gender (1= male, 0= female)"
"193",1,"nd","crop rotation","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender of HH head","hh gender","1= female, 0= male","categorical (binary)","none","extended binary probit model","probit","coefficient value",-0.03,0.03,"standard error","0.28000000000000003",0.28,"nd",NA,"nd",NA,"nd",27,27,234,234,"Moldova","na","1= male, 0= female","hh gender (1= male, 0= female)"
"193",2,"nd","crop rotation","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender of farmer","hh gender","1= female, 0= male","categorical (binary)","none","binary probit model","probit","coefficient value",0.141,-0.141,"robust standard error","0.23599999999999999",0.236,"nd",NA,"nd",NA,"nd",15,15,234,234,"Moldova","na","1= male, 0= female","hh gender (1= male, 0= female)"
"193",2,"nd","crop rotation","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender of HH head","hh gender","1= female, 0= male","categorical (binary)","none","binary probit model","probit","coefficient value",-0.06,0.06,"robust standard error","0.26600000000000001",0.266,"nd",NA,"nd",NA,"nd",15,15,234,234,"Moldova","na","1= male, 0= female","hh gender (1= male, 0= female)"
"193",3,"nd","crop rotation","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender of farmer","hh gender","1= female, 0= male","categorical (binary)","none","binary probit model","probit","coefficient value",0.219,-0.219,"robust standard error","0.28100000000000003",0.281,"nd",NA,"nd",NA,"nd",25,25,234,234,"Moldova","na","1= male, 0= female","hh gender (1= male, 0= female)"
"193",3,"nd","crop rotation","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender of HH head","hh gender","1= female, 0= male","categorical (binary)","none","binary probit model","probit","coefficient value",-0.573,0.573,"robust standard error","0.29599999999999999",0.296,"nd",NA,"0.1",0.1,"nd",25,25,234,234,"Moldova","na","1= male, 0= female","hh gender (1= male, 0= female)"
"200",1,"Maize","crop rotation","rotation of annual crops","undefined",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","binary logistic regression model","logit","coefficient value",0.5,0.5,"p value","0.46",0.46,"nd",NA,"0.46",0.46,"nd",22,22,135,135,"South Africa","na","1= male, 0= female","hh gender (1= male, 0= female)"
"225",1,"Coffee","agroforestry","shaded perennial crop systems",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Sex","hh gender","1= male, 0= female","categorical (binary)","none","Logistic regression tests","logit","coefficient value",-0.74,-0.74,"standard error","1.35",1.35,"-0.55000000000000004",-0.55,"0.57999999999999996",0.58,"nd",8,8,120,120,"Ethiopia","nd","1= male, 0= female","hh gender (1= male, 0= female)"
"270",1,"Maize","intercropping","annual crops","n fixing",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Female-managed plot","hh gender","1= female, 0= male","categorical (binary)","none","Multivariate probit model","probit","coefficient value",0.084,-0.084,"robust standard error","7.5999999999999998E-2",0.076,"nd",NA,"nd",NA,"nd",30,30,2687,2687,"Kenya","na","1= male, 0= female","hh gender (1= male, 0= female)"
"270",2,"Maize","crop rotation","rotation of annual crops","n fixing",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Female-managed plot","hh gender","1= female, 0= male","categorical (binary)","none","Multivariate probit model","probit","coefficient value",0.053,-0.053,"robust standard error","7.3999999999999996E-2",0.074,"nd",NA,"nd",NA,"nd",30,30,2687,2687,"Kenya","na","1= male, 0= female","hh gender (1= male, 0= female)"
"290",1,"Potato, wheat","agroforestry","alley cropping","exotic trees species",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","Probit double-hurdle model","probit","coefficient value",0.345,0.345,"robust standard error","0.26600000000000001",0.266,"nd",NA,"nd",NA,"nd",24,24,313,313,"Ethiopia",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"290",2,"Potato, wheat","agroforestry","alley cropping","exotic trees species",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","Truncated double-hurdle model","truncated","coefficient value",-0.023,-0.023,"robust standard error","0.13100000000000001",0.131,"nd",NA,"nd",NA,"nd",24,24,313,313,"Ethiopia",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"312",1,"Rubber","agroforestry","exotic trees",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","Probit model with heteroscedasticity-robust standard errors","probit","coefficient value",-0.0674,-0.0674,"standard error","5.8999999999999997E-2",0.059,"nd",NA,"nd",NA,"nd",19,19,3344,3344,"Thailand","Rubber","1= male, 0= female","hh gender (1= male, 0= female)"
"312",2,"Rubber","agroforestry","exotic trees",NA,NA,"hh gender","social","socio-demographic","farmer","species richness","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","Poisson regression model","other","coefficient value",-0.0562,-0.0562,"standard error","7.8899999999999998E-2",0.0789,"nd",NA,"nd",NA,"nd",19,19,3344,3344,"Thailand","Rubber","1= male, 0= female","hh gender (1= male, 0= female)"
"312",3,"Rubber","agroforestry","exotic trees",NA,NA,"hh gender","social","socio-demographic","farmer","species richness","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","Negative binomial regression","other","coefficient value",-0.0893,-0.0893,"standard error","7.8700000000000006E-2",0.0787,"nd",NA,"nd",NA,"nd",19,19,3344,3344,"Thailand","Rubber","1= male, 0= female","hh gender (1= male, 0= female)"
"337",1,"Maize","crop rotation","rotation of annual crops","undefined",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","logit regressions","logit","coefficient value",0.218,0.218,"standard error","0.16700000000000001",0.167,"nd",NA,"nd",NA,"nd",13,13,3155,3155,"Ethiopia, Ghana, Kenya, Malawi,  Mozambique, Nigeria, Tanzania, Uganda,  Zambia",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"348",1,"nd","land with temporary fallow","natural fallow",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Female","hh gender","1= male, 0= female","categorical (binary)","none","linear probability model (LPM)","other","coefficient value",0.01,0.01,"standard error","0.02",0.02,"nd",NA,"nd",NA,"nd",8,8,3843,3843,"Nepal","na","1= male, 0= female","hh gender (1= male, 0= female)"
"348",2,"nd","land with temporary fallow","natural fallow",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Female","hh gender","1= male, 0= female","categorical (binary)","none","logit marginal model","logit","coefficient value",0.01,0.01,"standard error","0.01",0.01,"nd",NA,"nd",NA,"nd",8,8,3783,3783,"Nepal","na","1= male, 0= female","hh gender (1= male, 0= female)"
"348",3,"nd","land with temporary fallow","natural fallow",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Female","hh gender","1= male, 0= female","categorical (binary)","none","linear probability model (LPM)","other","coefficient value",0,0,"standard error","0.02",0.02,"nd",NA,"nd",NA,"nd",19,19,3843,3843,"Nepal","na","1= male, 0= female","hh gender (1= male, 0= female)"
"348",4,"nd","land with temporary fallow","natural fallow",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Female","hh gender","1= male, 0= female","categorical (binary)","none","logit marginal model","logit","marginal effect",0,0,"standard error","0.02",0.02,"nd",NA,NA,NA,"nd",19,19,3783,3783,"Nepal","na","1= male, 0= female","hh gender (1= male, 0= female)"
"348",5,"nd","land with temporary fallow","natural fallow",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Female","hh gender","1= male, 0= female","categorical (binary)","none","instrumental variable IV model","instrumental_variable","coefficient value",0.01,0.01,"standard error","0.02",0.02,"nd",NA,"nd",NA,"nd",19,19,3843,3843,"Nepal","na","1= male, 0= female","hh gender (1= male, 0= female)"
"350",1,"Maize","intercropping","annual crops","n fixing",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Male is the primary decision-maker for field operations","hh gender","1= male, 0= female","categorical (binary)","none","restricted logit regression models","logit","coefficient value",-0.24,-0.24,"z value","-0.65",-0.65,"-0.65",-0.65,"nd",NA,"nd",10,10,617,617,"Malawi","na","1= male, 0= female","hh gender (1= male, 0= female)"
"350",2,"Maize","intercropping","annual crops","n fixing",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Male is the primary decision-maker for field operations","hh gender","1= male, 0= female","categorical (binary)","none","full logit regression models","logit","coefficient value",-0.04,-0.04,"z value","-0.11",-0.11,"-0.11",-0.11,"nd",NA,"nd",18,18,617,617,"Malawi","na","1= male, 0= female","hh gender (1= male, 0= female)"
"353",1,"nd","intercropping","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","species richness","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","poisson regression model","other","coefficient value",0.07,0.07,"t value","0.78",0.78,"0.78",0.78,"nd",NA,"nd",8,8,302,302,"Nigeria",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"353",2,"nd","intercropping","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","Margalef index","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","tobit regression model","tobit","coefficient value",0.028,0.028,"t value","0.82",0.82,"0.82",0.82,"nd",NA,"nd",8,8,302,302,"Nigeria",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"353",3,"nd","intercropping","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","simpson index","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","tobit regression model","tobit","coefficient value",0.055,0.055,"t value","1.54",1.54,"1.54",1.54,"nd",NA,"nd",8,8,302,302,"Nigeria",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"384",1,"Maize","intercropping","annual crops","n fixing",NA,"hh gender","social","socio-demographic","farmer","intensity (the quantity of intercropped legume seeds with maize kg/ha)","partial correlation","Female headed (=1)","hh gender","1= female, 0= male","categorical (binary)","none","principal component analysis (PCA): household fixed-effects model","fixed_effects","coefficient value",0.0154,-0.0154,"robust standard error","0.28499999999999998",0.285,"nd",NA,"nd",NA,"nd",8,8,1750,1750,"Kenya","na","1= male, 0= female","hh gender (1= male, 0= female)"
"391",1,"nd","integrated crop-livestock",NA,NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","gender","hh gender","1= male, 0= female","categorical (binary)","none","Cragg two-step regression model -Step 1 Probit","probit","coefficient value",0.22,0.22,"standard error","0.3",0.3,"nd",NA,"nd",NA,"nd",17,17,608,608,"Ghana","nd","1= male, 0= female","hh gender (1= male, 0= female)"
"391",2,"nd","integrated crop-livestock",NA,NA,NA,"hh gender","social","socio-demographic","farmer","herfindahl index","partial correlation","gender","hh gender","1= male, 0= female","categorical (binary)","none","Cragg two-step regression model -Step 2 truncated regression model","truncated","coefficient value",0.022,0.022,"standard error","1.2999999999999999E-2",0.013,"nd",NA,"nd",NA,"nd",17,17,593,593,"Ghana","nd","1= male, 0= female","hh gender (1= male, 0= female)"
"406",1,"nd","crop rotation and intercropping","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Sex","hh gender","1= male, 0= female","categorical (binary)","none","multinomial logistic regression (MLR)","logit","coefficient value",4.043,4.043,"p value","8.9999999999999993E-3",0.009,"nd",NA,"8.9999999999999993E-3",0.009,"nd",12,12,212,212,"Myanmar","na","1= male, 0= female","hh gender (1= male, 0= female)"
