"id","model_id","main_crop","intervention_recla","intervention_recla_detail_1","intervention_recla_detail_2","intervention_recla_detail_3","intervention_recla_detail_4","factor","factor_class","factor_sub_class","factor_context","y_metric_recla","effect_size_type","x_metric_raw","x_metric_recla","x_metric_unit","x_data_type","x_transformation","model_analysis_raw","model_method","coefficient_type","coefficient","coefficient_num","variance_metric","variance_value","variance_value_num","z_t_value","z_t_value_num","p_value","p_value_num","df_original","n_predictors","n_predictors_num","n_samples","n_samples_num","country","limitation","x_metric_unit_recla","factor_metric_unit"
"21",6,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","intensity (percentage of area under diversified farming system)","partial correlation","# of cattle","units of livestock","number of cattle","continuous","none","linear household ﬁxed effects (FE) model","fixed_effects","coefficient value",-2.52e-05,-2.52e-05,"robust standard error","0",0,"nd",NA,"nd",NA,"nd",31,31,14100,14100,"Zambia",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"21",6,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","intensity (percentage of area under diversified farming system)","partial correlation","TLU w/o cattle","units of livestock","TLU","continuous","none","linear household ﬁxed effects (FE) model","fixed_effects","coefficient value",0.000159,0.000159,"robust standard error","0",0,"nd",NA,"nd",NA,"nd",31,31,14100,14100,"Zambia",NA,"TLU","livestock owned (TLU)"
"21",7,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","# of cattle","units of livestock","number of cattle","continuous","none","correlated random effects probit model","probit","coefficient value",-0.000883,-0.000883,"robust standard error","1E-3",0.001,"nd",NA,"nd",NA,"nd",34,34,7934,7934,"Zambia",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"21",7,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","TLU w/o cattle","units of livestock","TLU","continuous","none","correlated random effects probit model","probit","coefficient value",-0.014,-0.014,"robust standard error","1.0999999999999999E-2",0.011,"nd",NA,"nd",NA,"nd",34,34,7934,7934,"Zambia",NA,"TLU","livestock owned (TLU)"
"21",8,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","intensity (area under diversified farming system)","partial correlation","# of cattle","units of livestock","number of cattle","continuous","none","truncated normal regression","truncated","coefficient value",-0.00942,-0.00942,"robust standard error","8.0000000000000002E-3",0.008,"nd",NA,"nd",NA,"nd",34,34,2861,2861,"Zambia",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"21",8,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","intensity (area under diversified farming system)","partial correlation","TLU w/o cattle","units of livestock","TLU","continuous","none","truncated normal regression","truncated","coefficient value",-0.0728,-0.0728,"robust standard error","0.10199999999999999",0.102,"nd",NA,"nd",NA,"nd",34,34,2861,2861,"Zambia",NA,"TLU","livestock owned (TLU)"
"21",9,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","intensity (percentage of area under diversified farming system)","partial correlation","# of cattle","units of livestock","number of cattle","continuous","none","fractional response probit","probit","coefficient value",-0.000187,-0.000187,"robust standard error","0",0,"nd",NA,"nd",NA,"nd",34,34,7934,7934,"Zambia",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"21",9,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","intensity (percentage of area under diversified farming system)","partial correlation","TLU w/o cattle","units of livestock","TLU","continuous","none","fractional response probit","probit","coefficient value",-0.00567,-0.00567,"robust standard error","5.0000000000000001E-3",0.005,"nd",NA,"nd",NA,"nd",34,34,7934,7934,"Zambia",NA,"TLU","livestock owned (TLU)"
"21",10,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","# of cattle","units of livestock","number of cattle","continuous","none","correlated random effects probit model","probit","coefficient value",-0.00102,-0.00102,"robust standard error","1E-3",0.001,"nd",NA,"nd",NA,"nd",30,30,14100,14100,"Zambia",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"21",10,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","TLU w/o cattle","units of livestock","TLU","continuous","none","correlated random effects probit model","probit","coefficient value",-0.00722,-0.00722,"robust standard error","8.0000000000000002E-3",0.008,"nd",NA,"nd",NA,"nd",30,30,14100,14100,"Zambia",NA,"TLU","livestock owned (TLU)"
"21",11,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","intensity (area under diversified farming system)","partial correlation","# of cattle","units of livestock","number of cattle","continuous","none","truncated normal regression","truncated","coefficient value",0.00995,0.00995,"robust standard error","1.7000000000000001E-2",0.017,"nd",NA,"nd",NA,"nd",30,30,4858,4858,"Zambia",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"21",11,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","intensity (area under diversified farming system)","partial correlation","TLU w/o cattle","units of livestock","TLU","continuous","none","truncated normal regression","truncated","coefficient value",-0.423,-0.423,"robust standard error","0.13700000000000001",0.137,"nd",NA,"0.01",0.01,"nd",30,30,4858,4858,"Zambia",NA,"TLU","livestock owned (TLU)"
"21",12,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","intensity (percentage of area under diversified farming system)","partial correlation","# of cattle","units of livestock","number of cattle","continuous","none","fractional response probit","probit","coefficient value",-0.000348,-0.000348,"robust standard error","1E-3",0.001,"nd",NA,"nd",NA,"nd",30,30,14100,14100,"Zambia",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"21",12,"Maize","land with temporary fallow","general fallow (natural or improved)",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","intensity (percentage of area under diversified farming system)","partial correlation","TLU w/o cattle","units of livestock","TLU","continuous","none","fractional response probit","probit","coefficient value",-0.0111,-0.0111,"robust standard error","4.0000000000000001E-3",0.004,"nd",NA,"0.01",0.01,"nd",30,30,14100,14100,"Zambia",NA,"TLU","livestock owned (TLU)"
"35",1,"Cereals","agroforestry","woodlot",NA,"exotic trees",NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock herd size","units of livestock","LSU","continuous","none","Multinomial Logit (MNL) model","logit","coefficient value",0.555,0.555,"p value","3.0000000000000001E-3",0.003,"nd",NA,"3.0000000000000001E-3",0.003,"nd",16,16,210,210,"Nepal","Eucalyptus camaldulensis, Gmelia arborea, Tectona grandis, Melia azedarach and Anthocephalus chinensis","LSU","livestock owned (LSU)"
"35",2,"Cereals","agroforestry","alley cropping",NA,"exotic trees","n fixing","livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock herd size","units of livestock","LSU","continuous","none","Multinomial Logit (MNL) model","logit","coefficient value",0.178,0.178,"p value","0.17899999999999999",0.179,"nd",NA,"0.17899999999999999",0.179,"nd",16,16,222,222,"Nepal",NA,"LSU","livestock owned (LSU)"
"78",1,"Mixed","agroforestry and fallow","agroforestry and fallow period","natural fallow",NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock","livestock owned","1= yes, 0= no","categorical (binary)","none","Logistic model regression","logit","coefficient value",-0.363,-0.363,"standard error","0.76900000000000002",0.769,"nd",NA,"0.63600000000000001",0.636,"nd",18,18,144,144,"Tanzania","Grevillea robusta, Allanblackia nuts","1= yes, 0= no","livestock owned (1= yes, 0= no)"
"78",1,"Mixed","agroforestry and fallow","agroforestry and fallow period","natural fallow",NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Cattle","livestock owned","1= ownership, 0= otherwise","categorical (binary)","none","Logistic model regression","logit","coefficient value",0.464,0.464,"standard error","0.59899999999999998",0.599,"nd",NA,"0.439",0.439,"nd",18,18,144,144,"Tanzania","Grevillea robusta, Allanblackia nuts","1= yes, 0= no","livestock owned (1= yes, 0= no)"
"89",1,"nd","agroforestry","alley cropping",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock value (LSV)","units of livestock","LDV (0 = no, 1 = minimal, 2 = moderate and 3 = high)","continuous","none","Logistic regression model","logit","coefficient value",-0.42,-0.42,"standard error","0.49199999999999999",0.492,"-0.76500000000000001",-0.765,"nd",NA,"nd",14,14,160,160,"Sierra Leone","nd","LDV (0 = no, 1 = minimal, 2 = moderate and 3 = high)","livestock owned (LDV (0 = no, 1 = minimal, 2 = moderate and 3 = high))"
"141",1,"nd","agroforestry","homegarden",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","abundance","partial correlation","LSU","units of livestock","LSU","continuous","none","OLS regression model","OLS","coefficient value",8.058,8.058,"standard error","4.0990000000000002",4.099,"1.97",1.97,"0.05",0.05,"na",10,10,267,267,"Nepal","nd","LSU","livestock owned (LSU)"
"190",1,"nd","crop rotation",NA,NA,"annual crops",NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","TLU (log)","units of livestock","TLU","continuous","log10","random-effects probit model with Mundlak approach;","probit","coefficient value",0.007,0.007,"standard error","5.0000000000000001E-3",0.005,"nd",NA,"nd",NA,"nd",24,24,28593,28593,"Vietnam",NA,"TLU","livestock owned (TLU)"
"190",2,"nd","intercropping",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","TLU (log)","units of livestock","TLU","continuous","log10","random-effects probit model with Mundlak approach;","probit","coefficient value",-0.004,-0.004,"standard error","2E-3",0.002,"nd",NA,"0.1",0.1,"nd",24,24,29323,29323,"Vietnam",NA,"TLU","livestock owned (TLU)"
"190",3,"nd","land with temporary fallow","natural fallow",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","TLU (log)","units of livestock","TLU","continuous","log10","random-effects probit model with Mundlak approach;","probit","coefficient value",0.003,0.003,"standard error","4.0000000000000001E-3",0.004,"nd",NA,"nd",NA,"nd",23,23,27233,27233,"Vietnam",NA,"TLU","livestock owned (TLU)"
"190",4,"nd","crop rotation",NA,NA,"annual crops",NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","TLU (log)","units of livestock","TLU","continuous","log10","fixed-effects linear probability model","Linear probability model","coefficient value",0.004,0.004,"standard error","1.0999999999999999E-2",0.011,"nd",NA,"nd",NA,"nd",23,23,28593,28593,"Vietnam",NA,"TLU","livestock owned (TLU)"
"190",5,"nd","intercropping",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","TLU (log)","units of livestock","TLU","continuous","log10","fixed-effects linear probability model","Linear probability model","coefficient value",-0.004,-0.004,"standard error","3.0000000000000001E-3",0.003,"nd",NA,"nd",NA,"nd",23,23,29323,29323,"Vietnam",NA,"TLU","livestock owned (TLU)"
"190",6,"nd","land with temporary fallow","natural fallow",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","TLU (log)","units of livestock","TLU","continuous","log10","fixed-effects linear probability model","Linear probability model","coefficient value",0.004,0.004,"standard error","6.0000000000000001E-3",0.006,"nd",NA,"nd",NA,"nd",23,23,27233,27233,"Vietnam",NA,"TLU","livestock owned (TLU)"
"200",1,"Maize","crop rotation",NA,NA,"annual crops",NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","tropical livestock units (TLUs) ha–1","units of livestock","TLU/ha","continuous","none","binary logistic regression model","logit","coefficient value",-0.03,-0.03,"p value","0.27",0.27,"nd",NA,"0.27",0.27,"nd",22,22,135,135,"South Africa","na","TLU","livestock owned (TLU)"
"236",1,"Maize, rice","grazing cut and carry",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock owned","units of livestock","1 = More than 2 Animal units; 0 = 2 or fewer Animal units","categorical (binary)","none","Logistic regression","logit","coefficient value",-0.442,-0.442,"p value","0.44700000000000001",0.447,"nd",NA,"0.44700000000000001",0.447,"nd",12,12,150,150,"Indonesia","teak, acacia, mahogany","1 = More than 2 Animal units; 0 = 2 or fewer Animal units","livestock owned (1 = More than 2 Animal units; 0 = 2 or fewer Animal units)"
"270",1,"Maize","intercropping",NA,NA,"annual crops","n fixing","livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock ownership","units of livestock","TLU","continuous","none","Multivariate probit model","probit","coefficient value",0.037,0.037,"robust standard error","1.4E-2",0.014,"nd",NA,"0.01",0.01,"nd",30,30,2687,2687,"Kenya","na","TLU","livestock owned (TLU)"
"270",2,"Maize","crop rotation",NA,NA,"annual crops","n fixing","livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock ownership","units of livestock","TLU","continuous","none","Multivariate probit model","probit","coefficient value",0.007,0.007,"robust standard error","1.4E-2",0.014,"nd",NA,"nd",NA,"nd",30,30,2687,2687,"Kenya","na","TLU","livestock owned (TLU)"
"290",1,"Potato, wheat","agroforestry","alley cropping",NA,"exotic trees",NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock","units of livestock","TLU","continuous","none","Probit double-hurdle model","probit","coefficient value",-0.096,-0.096,"robust standard error","0.04",0.04,"nd",NA,"0.01",0.01,"nd",24,24,313,313,"Ethiopia",NA,"TLU","livestock owned (TLU)"
"290",2,"Potato, wheat","agroforestry","alley cropping",NA,"exotic trees",NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock","units of livestock","TLU","continuous","none","Truncated double-hurdle model","truncated","coefficient value",-0.065,-0.065,"robust standard error","2.5999999999999999E-2",0.026,"nd",NA,"0.01",0.01,"nd",24,24,313,313,"Ethiopia",NA,"TLU","livestock owned (TLU)"
"337",1,"Maize","crop rotation",NA,NA,"annual crops",NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock holding","units of livestock","TLU","continuous","none","logit regressions","logit","coefficient value",0.125,0.125,"standard error","3.1E-2",0.031,"nd",NA,"0.01",0.01,"nd",13,13,3155,3155,"Ethiopia, Ghana, Kenya, Malawi,  Mozambique, Nigeria, Tanzania, Uganda,  Zambia","na","TLU","livestock owned (TLU)"
"338",1,"nd","crop rotation","cover crops",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Presence of livestock","units of livestock","1= yes, 0= no","categorical (binary)","none","direct effect","nd","marginal effect",0.205,0.205,"p value","nd",NA,"nd",NA,"nd",NA,"nd",14,14,520,520,"USA","na","1= yes, 0= no","livestock owned (1= yes, 0= no)"
"348",3,"nd","land with temporary fallow","natural fallow",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Own livestock","units of livestock","1= yes, 0= no","categorical (binary)","none","linear probability model (LPM)","other","coefficient value",-0.06,-0.06,"standard error","0.02",0.02,"nd",NA,"0.01",0.01,"nd",19,19,3843,3843,"Nepal","na","1= yes, 0= no","livestock owned (1= yes, 0= no)"
"348",4,"nd","land with temporary fallow","natural fallow",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Own livestock","units of livestock","1= yes, 0= no","categorical (binary)","none","logit marginal model","logit","marginal effect",-0.06,-0.06,"standard error","0.02",0.02,"nd",NA,"0.01",0.01,"nd",19,19,3783,3783,"Nepal","na","1= yes, 0= no","livestock owned (1= yes, 0= no)"
"348",5,"nd","land with temporary fallow","natural fallow",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Own livestock","units of livestock","1= yes, 0= no","categorical (binary)","none","instrumental variable IV model","instrumental_variable","coefficient value",-0.06,-0.06,"standard error","0.02",0.02,"nd",NA,"0.01",0.01,"nd",19,19,3843,3843,"Nepal","na","1= yes, 0= no","livestock owned (1= yes, 0= no)"
"387",1,"coffee","agroforestry","homegarden",NA,"trees, annual and perennial crops",NA,"livestock owned","socio-economic","physical capital","farm","species richness","partial correlation","number of livestock","units of livestock","TLU","continuous","none","stepwise multiple linear regression analysis","other","coefficient sign",NA,NA,"nd","nd",NA,"nd",NA,"nd",NA,"nd",8,8,144,144,"Ethiopia","nd","TLU","livestock owned (TLU)"
"387",2,"coffee","agroforestry","homegarden",NA,"trees, annual and perennial crops",NA,"livestock owned","socio-economic","physical capital","farm","shannon index","partial correlation","number of livestock","units of livestock","TLU","continuous","none","stepwise multiple linear regression analysis","other","coefficient sign",NA,NA,"nd","nd",NA,"nd",NA,"nd",NA,"nd",8,8,144,144,"Ethiopia","nd","TLU","livestock owned (TLU)"
"387",3,"coffee","agroforestry","homegarden",NA,"trees, annual and perennial crops",NA,"livestock owned","socio-economic","physical capital","farm","evenness","partial correlation","number of livestock","units of livestock","TLU","continuous","none","stepwise multiple linear regression analysis","other","coefficient sign",NA,NA,"nd","nd",NA,"nd",NA,"nd",NA,"nd",8,8,144,144,"Ethiopia","nd","TLU","livestock owned (TLU)"
"406",1,"nd","crop rotation and intercropping",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock","units of livestock","1=Farmers’ house holds owned draught cattle for crop production, 0= otherwise","categorical (binary)","none","multinomial logistic regression (MLR)","logit","coefficient value",2.833,2.833,"p value","3.1E-2",0.031,"nd",NA,"3.1E-2",0.031,"nd",12,12,212,212,"Myanmar","na","1= yes, 0= no","livestock owned (1= yes, 0= no)"
"409",1,"Corn","crop rotation",NA,NA,"annual crops",NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Count for all Cattle & Calves","units of livestock","livestock units","continuous","log10","Fixed effect model","fixed_effects","coefficient value",0.34,0.34,"standard error","0.02",0.02,"nd",NA,"0.01",0.01,"nd",11,11,2316,2316,"USA","na","Units of animal owned","livestock owned (Units of animal owned)"
"458",0,"nd","crop rotation",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","probability of adoption diversified farming system","partial correlation","# Oxen owned","units of livestock","TLU","continuous","none","CMLE probit models","probit","coefficient value",0.05,0.05,"p value","0.01",0.01,"nd",NA,"0.01",0.01,"nd",27,27,8208,8208,"Zambia",NA,"TLU","livestock owned (TLU)"
"458",1,"nd","crop rotation",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","intensity (percentage of area under diversified farming system)","partial correlation","# Oxen owned","units of livestock","TLU","continuous","none","random effects tobit model","tobit","coefficient value",0.012,0.012,"p value","0.05",0.05,"nd",NA,"0.05",0.05,"nd",27,27,8208,8208,"Zambia",NA,"TLU","livestock owned (TLU)"
"458",2,"nd","crop rotation",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","intensity (percentage of area under diversified farming system)","partial correlation","# Oxen owned","units of livestock","TLU","continuous","none","fractional probit model","probit","coefficient value",0.027,0.027,"p value","nd",NA,"nd",NA,"nd",NA,"nd",27,27,8208,8208,"Zambia",NA,"TLU","livestock owned (TLU)"
"458",3,"nd","crop rotation",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","# Oxen owned","units of livestock","TLU","continuous","none","Multivariate Probit","probit","coefficient value",0.048,0.048,"p value","0.05",0.05,"nd",NA,"0.05",0.05,"nd",27,27,8208,8208,"Zambia",NA,"TLU","livestock owned (TLU)"
"473",1,"Maize","intercropping",NA,NA,NA,"n fixing","livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock","units of livestock","number of livestock owned","continuous","none","multivariate probit mode","probit","coefficient value",0.004,0.004,"standard error","2E-3",0.002,"nd",NA,"nd",NA,"nd",32,32,1539,1539,"Tanzania",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"473",2,"Maize","crop rotation",NA,NA,NA,"n fixing","livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock","units of livestock","number of livestock owned","continuous","none","multivariate probit mode","probit","coefficient value",0.005,0.005,"standard error","3.0000000000000001E-3",0.003,"nd",NA,"0.1",0.1,"nd",32,32,1539,1539,"Tanzania",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"476",1,"Maize","crop rotation",NA,NA,NA,"n fixing","livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock herd size (tropical livestock units; TLU) (10-¹)","units of livestock","TLU (10^-1)","continuous","none","multivariate probit mode","probit","coefficient value",-0.01,-0.001,"standard error","0.06",0.006,"nd",NA,"nd",NA,"nd",30,30,1616,1616,"Ethiopia",NA,"TLU","livestock owned (TLU)"
"500",1,"Soybean","crop rotation",NA,NA,"annual crops",NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock","units of livestock","TLU","continuous","none","tobit model","tobit","coefficient value",0.022,0.022,"t value","1.103",1.103,"1.103",1.103,"nd",NA,"nd",11,11,400,400,"Nigeria",NA,"TLU","livestock owned (TLU)"
"558",1,"Cassava","intercropping",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","TLU","units of livestock","TLU","continuous","none","Probit model","probit","coefficient value",-0.01,-0.01,"standard error","0.03",0.03,"nd",NA,"nd",NA,"nd",12,12,767,767,"Vietnam, Thailand",NA,"TLU","livestock owned (TLU)"
"558",2,"Cassava","agroforestry","hedgerow",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","TLU","units of livestock","TLU","continuous","none","Probit model","probit","coefficient value",0.01,0.01,"standard error","0.01",0.01,"nd",NA,"nd",NA,"nd",12,12,767,767,"Vietnam, Thailand",NA,"TLU","livestock owned (TLU)"
